title,xlabel,ylabel,linename,xvalue,yvalue
Time Error,Progress (steps),Error (s),Average Tree [0.35|0.35|0.3],28.0,6.802802999999976
Time Confidence,Confidence,Probability correct,Average Tree [0.35|0.35|0.3],0.4,1.0
Time Confidence,Confidence,Probability correct,Average Tree [0.35|0.35|0.3],0.3,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],1.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],2.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],3.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],4.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],5.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],6.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],7.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],8.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],9.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],10.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],11.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],12.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],13.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],14.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],15.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],17.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],16.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],19.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],18.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],21.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],20.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],23.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],22.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],25.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],24.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],27.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],26.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],29.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.35|0.35|0.3],28.0,0.0
Steps Confidence,Confidence,Probability correct,Average Tree [0.35|0.35|0.3],0.4,1.0
Steps Confidence,Confidence,Probability correct,Average Tree [0.35|0.35|0.3],0.3,0.9285714285714286
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],1.0,7.3724460000000045
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],2.0,7.171340000000002
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],3.0,7.102316000000012
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],4.0,6.935049999999997
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],5.0,6.765337000000003
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],6.0,6.849030000000007
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],7.0,7.023156000000006
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],8.0,7.006652000000007
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],9.0,6.65773500000001
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],10.0,6.230257999999995
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],11.0,6.020712
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],12.0,5.7741779999999965
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],13.0,5.534851000000007
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],14.0,5.351520000000004
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],15.0,5.174687999999995
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],17.0,4.8992700000000005
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],16.0,5.039722999999995
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],19.0,4.5877419999999995
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],18.0,4.764599999999999
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],21.0,4.272503999999996
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],20.0,4.396019999999995
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],23.0,3.643070000000001
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],22.0,3.943540000000001
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],25.0,3.0653000000000037
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],24.0,3.338358000000004
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],27.0,2.372560000000003
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],26.0,2.6888640000000064
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],29.0,1.5370400000000002
Time Error,Progress (steps),Error (s),Average Tree [0.5|0.5|0.0],28.0,1.9623320000000062
Time Confidence,Confidence,Probability correct,Average Tree [0.5|0.5|0.0],0.4,1.0
Time Confidence,Confidence,Probability correct,Average Tree [0.5|0.5|0.0],0.3,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],1.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],2.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],3.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],4.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],5.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],6.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],7.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],8.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],9.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],10.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],11.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],12.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],13.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],14.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],15.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],17.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],16.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],19.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],18.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],21.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],20.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],23.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],22.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],25.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],24.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],27.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],26.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],29.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.5|0.5|0.0],28.0,0.0
Steps Confidence,Confidence,Probability correct,Average Tree [0.5|0.5|0.0],0.4,1.0
Steps Confidence,Confidence,Probability correct,Average Tree [0.5|0.5|0.0],0.3,1.0
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],1.0,7.376040999999988
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],2.0,7.194605000000006
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],3.0,7.124212999999995
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],4.0,6.975468999999999
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],5.0,6.844754000000009
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],6.0,7.053054000000001
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],7.0,7.574677000000004
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],8.0,8.30597000000002
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],9.0,8.760237000000021
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],10.0,8.780735999999942
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],11.0,8.855264000000053
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],12.0,8.667181000000124
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],13.0,8.609281000000147
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],14.0,8.403506000000034
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],15.0,8.44913800000004
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],17.0,8.3134180000001
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],16.0,8.345380000000002
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],19.0,8.012101999999954
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],18.0,8.264768000000103
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],21.0,7.875336000000107
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],20.0,7.955824000000119
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],23.0,7.668913999999927
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],22.0,7.7033319999999215
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],25.0,7.530930000000141
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],24.0,7.632818000000146
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],27.0,7.314769999999912
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],26.0,7.335529999999921
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],29.0,7.5249999999998565
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],28.0,7.382999999999872
Time Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.4,1.0
Time Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.3,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],1.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],2.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],3.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],4.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],5.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],6.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],7.0,0.008
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],8.0,0.222
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],9.0,0.601
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],10.0,0.835
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],11.0,0.888
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],12.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],13.0,0.983
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],14.0,0.996
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],15.0,0.998
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],17.0,0.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],16.0,0.999
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],19.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],18.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],21.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],20.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],23.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],22.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],25.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],24.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],27.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],26.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],29.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],28.0,1.0
Steps Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.4,0.06686666666666667
Steps Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.3,0.6762142857142858
